cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
utglk4af,Oscar E Della Pasqua,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,,,,,,,,,,,,,,,,,
in6w5d2y,Mahmoud Abd EL-Latif,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respir Res,,,,,,,,,,,,,,,,,
c8uvemh0,Maria C Martínez,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,,,,,,,,,,,,,,,,,
ft5wl70x,Martin Petrek,Involvement of microRNAs in physiological and pathological processes in the lung,cc-by,2010-11-23,Respir Res,,,,,,,,,,,,,,,,,
di0fcy0j,Ted M Kremer,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respir Res,424.53943,18,102,University of Massachusetts Medical School,Medicine,University of Massachusetts Medical School,113145.17,US,education,5112642,Medicine,,,,,,
di0fcy0j,Mikael L Rinne,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respir Res,1953.8676,67,1742,Novartis,Medicine,Novartis,63120.69,CH,company,3265332,Biology,,,,,,
di0fcy0j,Xian Ming Chen,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respir Res,2369.2046,104,4412,Rush University Medical Center,Biology,Rush University Medical Center,79648.016,US,healthcare,2254650,Medicine,,,,,,
di0fcy0j,Mark R Kelley,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respir Res,2595.692,224,5197,Indiana University,Biology,Indiana University,96383.7,US,education,7891897,Biology,,,,,,
qva0jt86,G Rohde,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respir Res,482.74515,9,227,Bayer,Medicine,Bayer,30710.006,DE,company,728816,Chemistry,,,,,,
qva0jt86,I Borg,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respir Res,854.5804,18,662,Ruhr University Bochum,Medicine,Ruhr University Bochum,130131.87,DE,education,3944041,Physics,,,,,,
qva0jt86,R Rausse,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respir Res,273.70993,1,41,BG University Hospital Bergmannsheil Bochum,Psychology,BG University Hospital Bergmannsheil Bochum,37689.805,DE,healthcare,187610,Medicine,,,,,,
qva0jt86,A Bufe,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respir Res,208.08986,2,31,Witten/Herdecke University,Psychology,,,,,,,,,,,,
ft5wl70x,Tereza Tomankova,Involvement of microRNAs in physiological and pathological processes in the lung,cc-by,2010-11-23,Respir Res,355.68942,5,44,University Health Network,Medicine,University Health Network,56767.52,CA,healthcare,2486956,Medicine,,,,,,
utglk4af,Luigi G Franciosi,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,640.9118,4,182,Verona Pharma,Medicine,Verona Pharma,1276.0958,GB,company,473,Medicine,,,,,,
utglk4af,Clive P Page,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,4847.3716,637,13139,King's College London,Medicine,,,,,,,,,,,,
utglk4af,Bartolome R Celli,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,9190.415,781,33429,Brigham and Women's Hospital,Medicine,,,,,,,,,,,,
utglk4af,Mario Cazzola,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,7028.27,721,26305,University of Pavia,Medicine,University of Pavia,88769.06,IT,education,4310032,Biology,,,,,,
utglk4af,Meindert Danhof,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,5924.19,529,9721,Leiden University,Medicine,Leiden University,109343.19,NL,education,6271281,Biology,,,,,,
utglk4af,Klaus F Rabe,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respir Res,7158.962,717,27869,Kiel University,Medicine,Kiel University,84161.36,DE,education,4327088,Biology,,,,,,
in6w5d2y,Luminita Eid,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respir Res,409.72556,6,72,Hebrew University of Jerusalem,Medicine,Hebrew University of Jerusalem,157205.72,IL,education,6573114,Biology,,,,,,
in6w5d2y,Zohar Bromberg,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respir Res,1234.3403,24,621,Hebrew University of Jerusalem,Genetics,Hebrew University of Jerusalem,157205.72,IL,education,6573114,Biology,,,,,,
in6w5d2y,Ariella Oppenheim,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respir Res,3040.7056,121,3646,Hebrew University of Jerusalem,Biology,Hebrew University of Jerusalem,157205.72,IL,education,6573114,Biology,,,,,,
in6w5d2y,Evelyn Zeira,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respir Res,975.02295,6,375,Hadassah Medical Center,Genetics,Hadassah Medical Center,47311.332,IL,healthcare,751153,Medicine,,,,,,
in6w5d2y,Yoram G Weiss,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respir Res,1603.7422,1,1327,Bispebjerg Hospital,Perioperative,Bispebjerg Hospital,43902.215,DK,healthcare,765890,Medicine,,,,,,
xrsyj1tc,David Bishop-Bailey,Analysing the eosinophil cationic protein - a clue to the function of the eosinophil granulocyte,cc-by,2011-01-14,Respir Res,3057.3323,95,5319,Royal Veterinary College,Biology,Royal Veterinary College,39112.57,GB,education,651878,Medicine,,,,,,
xrsyj1tc,Jonas Bystrom,Analysing the eosinophil cationic protein - a clue to the function of the eosinophil granulocyte,cc-by,2011-01-14,Respir Res,2019.4275,49,1762,Queen Mary University of London,Biology,Queen Mary University of London,148598.89,GB,education,5072298,Biology,,,,,,
c8uvemh0,Chiara Porro,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,1578.9852,75,1292,University of Foggia,Biology,University of Foggia,31639.004,IT,education,510504,Biology,,,,,,
c8uvemh0,Teresa Trotta,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,1420.7188,50,1157,University of Foggia,Medicine,University of Foggia,31639.004,IT,education,510504,Biology,,,,,,
c8uvemh0,Stefano Castellani,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,1202.9192,82,821,University of Foggia,Biology,University of Foggia,31639.004,IT,education,510504,Biology,,,,,,
c8uvemh0,Sante Di Gioia,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,1786.9388,76,1037,University of Foggia,Biology,University of Foggia,31639.004,IT,education,510504,Biology,,,,,,
c8uvemh0,Massimo Conese,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,3279.7002,226,4295,University of Foggia,Biology,University of Foggia,31639.004,IT,education,510504,Biology,,,,,,
c8uvemh0,Angela B Maffione,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,,1,0,University of Foggia,Andrology,University of Foggia,31639.004,IT,education,510504,Biology,,,,,,
c8uvemh0,Silvia Lepore,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respir Res,649.0488,25,231,Centro di Riferimento Oncologico della Basilicata,Genetics,Centro di Riferimento Oncologico della Basilicata,25438.62,IT,healthcare,49031,Medicine,,,,,,
ft5wl70x,Eva Kriegova,Involvement of microRNAs in physiological and pathological processes in the lung,cc-by,2010-11-23,Respir Res,1778.0739,125,1151,"Palacký University, Olomouc",Medicine,,,,,,,,,,,,
xrsyj1tc,Kawa Amin,Analysing the eosinophil cationic protein - a clue to the function of the eosinophil granulocyte,cc-by,2011-01-14,Respir Res,1807.8698,46,1666,University of Sulaymaniyah,Medicine,University of Sulaymaniyah,9260.98,IQ,education,37300,Biology,,,,,,
ip32y0j5,Sean A Diehl,Generation of Human Antigen-Specific Monoclonal IgM Antibodies Using Vaccinated “Human Immune System” Mice,cc-by,2010-10-04,PLoS One,2365.0967,73,3446,University of Vermont,Medicine,University of Vermont,63296.7,US,education,2800207,Biology,,,,,,
m4sp9sjn,David T Curiel,HIV Antigen Incorporation within Adenovirus Hexon Hypervariable 2 for a Novel HIV Vaccine Approach,cc-by,2010-07-27,PLoS One,5388.8003,879,19148,Washington University in St. Louis,Biology,,,,,,,,,,,,
pr9i9swk,Heinz Feldmann,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,5366.421,530,16662,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,138793.4,US,facility,4172755,Biology,,,,,,
tfcerilc,Martha Nason,Multivalent HA DNA Vaccination Protects against Highly Pathogenic H5N1 Avian Influenza Infection in Chickens and Mice,cc0,2008-06-18,PLoS One,4821.033,134,11725,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,138793.4,US,facility,4172755,Biology,,,,,,
tfcerilc,Martha Nason,Multivalent HA DNA Vaccination Protects against Highly Pathogenic H5N1 Avian Influenza Infection in Chickens and Mice,cc0,2008-06-18,PLoS One,4821.033,134,11725,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,138793.4,US,facility,4172755,Biology,,,,,,
6wu024ng,Martha Nason,"Comparative Efficacy of Hemagglutinin, Nucleoprotein, and Matrix 2 Protein Gene-Based Vaccination against H5N1 Influenza in Mouse and Ferret",cc0,2010-03-23,PLoS One,4821.033,134,11725,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,138793.4,US,facility,4172755,Biology,,,,,,
6wu024ng,Martha Nason,"Comparative Efficacy of Hemagglutinin, Nucleoprotein, and Matrix 2 Protein Gene-Based Vaccination against H5N1 Influenza in Mouse and Ferret",cc0,2010-03-23,PLoS One,4821.033,134,11725,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,138793.4,US,facility,4172755,Biology,,,,,,
6wu024ng,J Patrick Gorres,"Comparative Efficacy of Hemagglutinin, Nucleoprotein, and Matrix 2 Protein Gene-Based Vaccination against H5N1 Influenza in Mouse and Ferret",cc0,2010-03-23,PLoS One,752.5476,9,276,National Institute of Allergy and Infectious Diseases,Medicine,National Institute of Allergy and Infectious Diseases,138793.4,US,facility,4172755,Biology,,,,,,
z76vjkxg,Menno D de Jong,"Triple Combination of Amantadine, Ribavirin, and Oseltamivir Is Highly Active and Synergistic against Drug Resistant Influenza Virus Strains In Vitro",cc0,2010-02-22,PLoS One,3664.42,153,6746,University of Amsterdam,Medicine,University of Amsterdam,124301.38,NL,education,10323665,Biology,,,,,,
ip32y0j5,Caroline M M van Geelen,Generation of Human Antigen-Specific Monoclonal IgM Antibodies Using Vaccinated “Human Immune System” Mice,cc-by,2010-10-04,PLoS One,849.5724,5,282,University of Amsterdam,Genetics,University of Amsterdam,124301.38,NL,education,10323665,Biology,,,,,,
ip32y0j5,Hergen Spits,Generation of Human Antigen-Specific Monoclonal IgM Antibodies Using Vaccinated “Human Immune System” Mice,cc-by,2010-10-04,PLoS One,8453.455,291,20813,University of Amsterdam,Biology,University of Amsterdam,124301.38,NL,education,10323665,Biology,,,,,,
1n0rg5vd,Hans Heesterbeek,The Effectiveness of Contact Tracing in Emerging Epidemics,cc-by,2006-12-20,PLoS One,3193.9668,61,4939,Utrecht University,Biology,Utrecht University,136690.1,NL,education,10394014,Biology,,,,,,
1n0rg5vd,Hans Heesterbeek,The Effectiveness of Contact Tracing in Emerging Epidemics,cc-by,2006-12-20,PLoS One,3193.9668,61,4939,Utrecht University,Biology,Utrecht University,136690.1,NL,education,10394014,Biology,,,,,,
sasijnks,Hans Heesterbeek,Self-Interest versus Group-Interest in Antiviral Control,cc-by,2008-02-13,PLoS One,3193.9668,61,4939,Utrecht University,Biology,Utrecht University,136690.1,NL,education,10394014,Biology,,,,,,
sasijnks,Hans Heesterbeek,Self-Interest versus Group-Interest in Antiviral Control,cc-by,2008-02-13,PLoS One,3193.9668,61,4939,Utrecht University,Biology,Utrecht University,136690.1,NL,education,10394014,Biology,,,,,,
th0wddvc,Alan Rigter,A Single Immunization with Soluble Recombinant Trimeric Hemagglutinin Protects Chickens against Highly Pathogenic Avian Influenza Virus H5N1,cc-by,2010-05-14,PLoS One,1356.4667,24,892,Utrecht University,Genetics,Utrecht University,136690.1,NL,education,10394014,Biology,,,,,,
th0wddvc,Peter J M Rottier,A Single Immunization with Soluble Recombinant Trimeric Hemagglutinin Protects Chickens against Highly Pathogenic Avian Influenza Virus H5N1,cc-by,2010-05-14,PLoS One,4465.385,221,11383,Utrecht University,Biology,Utrecht University,136690.1,NL,education,10394014,Biology,,,,,,
ip32y0j5,Ferenc A Scheeren,Generation of Human Antigen-Specific Monoclonal IgM Antibodies Using Vaccinated “Human Immune System” Mice,cc-by,2010-10-04,PLoS One,3000.697,58,3682,Leiden University Medical Center,Biology,Leiden University Medical Center,126166.86,NL,healthcare,5565735,Medicine,,,,,,
104sqoxz,Daniel P Bray,Composition and Function of Haemolymphatic Tissues in the European Common Shrew,cc-by,2008-10-15,PLoS One,37.20623,1,1,Unknown,Ecology,,,,,,,,,,,,
tfcerilc,Gloria C Ramirez-Nieto,Multivalent HA DNA Vaccination Protects against Highly Pathogenic H5N1 Avian Influenza Infection in Chickens and Mice,cc0,2008-06-18,PLoS One,67.928085,1,2,Unknown,Immune system,,,,,,,,,,,,
10j9cp9c,Vindu Eulalievyolo,Low-Cost HIV-1 Diagnosis and Quantification in Dried Blood Spots by Real Time PCR,cc-by,2009-06-05,PLoS One,437.0388,1,41,Unknown,Amplicon,,,,,,,,,,,,
d08buwtu,Blanca M Fernandez-Rodriguez,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,138.44147,1,10,Unknown,Immune system,,,,,,,,,,,,
d08buwtu,Betty Willems,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,246.80963,1,33,Unknown,Recombinant DNA,,,,,,,,,,,,
fec4kt20,Celia M Alpuche-Aranda,Hospital Triage System for Adult Patients Using an Influenza-Like Illness Scoring System during the 2009 Pandemic—Mexico,cc0,2010-05-14,PLoS One,153.0691,1,7,Unknown,Psychology,,,,,,,,,,,,
fec4kt20,Tammy L Stuart,Hospital Triage System for Adult Patients Using an Influenza-Like Illness Scoring System during the 2009 Pandemic—Mexico,cc0,2010-05-14,PLoS One,625.8773,1,233,Unknown,Psychology,,,,,,,,,,,,
a18rch1f,Maggie C Y Ng,Apolipoprotein M Gene (APOM) Polymorphism Modifies Metabolic and Disease Traits in Type 2 Diabetes,cc-by,2011-02-24,PLoS One,144.84352,1,11,Unknown,Unknown,,,,,,,,,,,,
3dgjv0x1,R Brad Jones,HIV-Specific T-Cells Accumulate in the Liver in HCV/HIV Co-Infection,cc-by,2008-10-20,PLoS One,1993.2299,115,2901,Cornell College,Biology,Cornell College,28711.906,US,education,373217,Medicine,,,,,,
s4y6uxsb,André Catic,"ElaD, a Deubiquitinating Protease Expressed by E. coli",cc-by,2007-04-18,PLoS One,,,,,,,,,,,,,,,,,
z5klydpi,André Catic,Screen for ISG15-crossreactive Deubiquitinases,cc-by,2007-07-25,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Rangarajan Sampath,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Thuy Pennella,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Harold Levene,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Jose Gutierrez,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Jared Drader,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Richard Rothman,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
63bos83o,Samuel Yingst,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,,,,,,,,,,,,,,,,,
