cord_uid,display_name,title,license,publish_time,full,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
qva0jt86,TT Bauer,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
qva0jt86,G Schultze-Werninghaus,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Michael J Walker,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Oscar E Della Pasqua,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
in6w5d2y,Mahmoud Abd EL-Latif,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Maria C Martínez,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Angela B Maffione,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
ft5wl70x,Tereza Tomankova,Involvement of microRNAs in physiological and pathological processes in the lung,cc-by,2010-11-23,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
ft5wl70x,Martin Petrek,Involvement of microRNAs in physiological and pathological processes in the lung,cc-by,2010-11-23,Respiratory Research,,,,,,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
8qnrcgnk,Dirk-Jan Slebos,Heme oxygenase-1 and carbon monoxide in pulmonary medicine,no-cc,2003-08-07,Respiratory Research,2975.547,308,2989,University Medical Center Groningen,Medicine,University Medical Center Groningen,109157.95,NL,healthcare,4106584,Medicine,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
8qnrcgnk,Stefan W Ryter,Heme oxygenase-1 and carbon monoxide in pulmonary medicine,no-cc,2003-08-07,Respiratory Research,7027.609,232,23325,Cornell College,Biology,Cornell College,28598.244,US,education,388505,Medicine,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
di0fcy0j,Ted M Kremer,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respiratory Research,452.91156,21,118,University of Massachusetts Medical School,Medicine,University of Massachusetts Medical School,114376.664,US,education,5167190,Medicine,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
di0fcy0j,Mikael L Rinne,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respiratory Research,461.30676,2,99,Novartis,Unknown,Novartis,63183.59,CH,company,3301588,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
di0fcy0j,Yi Xu,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respiratory Research,7197.4604,4841,70267,University College London,Biology,University College London,159520.45,GB,education,17373238,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
di0fcy0j,Mark R Kelley,Protection of pulmonary epithelial cells from oxidative stress by hMYH adenine glycosylase,cc-by,2004-09-27,Respiratory Research,5215.1187,579,20719,Indiana University,Biology,Indiana University,99381.0,US,education,7974453,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
qva0jt86,J Kronsbein,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respiratory Research,210.7539,1,32,Unknown,Genetics,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Luigi Ratclif,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,1102.4324,35,445,Unknown,Medicine,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Anna Battaglino,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,360.21997,3,65,Unknown,Linguistics,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
qva0jt86,G Rohde,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respiratory Research,500.77994,7,255,Bayer,Medicine,Bayer,30600.182,DE,company,738963,Chemistry,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
qva0jt86,I Borg,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respiratory Research,845.17377,19,665,Ruhr University Bochum,Medicine,Ruhr University Bochum,132834.94,DE,education,3992129,Physics,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
qva0jt86,A Bufe,Relevance of human metapneumovirus in exacerbations of COPD,cc-by,2005-12-21,Respiratory Research,160.51428,1,20,Ludwig-Maximilians-Universität München,Gynecology,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Luigi G Franciosi,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,,1,0,Pharmacology Research Institute,Unknown,Pharmacology Research Institute,3092.0122,US,facility,5094,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Clive P Page,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,5774.215,1022,18791,King's College London,Medicine,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Bartolome R Celli,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,9145.431,861,33810,Harvard University,Medicine,Harvard University,231899.52,US,education,38275850,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Mario Cazzola,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,8362.647,1571,36836,University of Pavia,Medicine,University of Pavia,93819.55,IT,education,4361232,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Meindert Danhof,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,6123.551,645,10301,Leiden University,Medicine,Leiden University,112029.61,NL,education,6341407,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
utglk4af,Klaus F Rabe,Markers of exacerbation severity in chronic obstructive pulmonary disease,cc-by,2006-05-10,Respiratory Research,8146.69,994,35978,Kiel University,Medicine,Kiel University,86140.25,DE,education,4382353,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
in6w5d2y,Luminita Eid,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respiratory Research,407.9999,7,75,Hebrew University of Jerusalem,Medicine,Hebrew University of Jerusalem,158924.72,IL,education,6635432,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
in6w5d2y,Zohar Bromberg,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respiratory Research,1271.3984,33,659,Hebrew University of Jerusalem,Biology,Hebrew University of Jerusalem,158924.72,IL,education,6635432,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
in6w5d2y,Ariella Oppenheim,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respiratory Research,3292.3997,128,4382,Hebrew University of Jerusalem,Biology,Hebrew University of Jerusalem,158924.72,IL,education,6635432,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
in6w5d2y,Yoram G Weiss,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respiratory Research,76.25218,9,3,Hebrew University of Jerusalem,Medicine,Hebrew University of Jerusalem,158924.72,IL,education,6635432,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
in6w5d2y,Evelyn Zeira,Simian virus 40 vectors for pulmonary gene therapy,cc-by,2007-10-29,Respiratory Research,973.4783,7,379,Hadassah Medical Center,Genetics,Hadassah Medical Center,47667.61,IL,healthcare,760246,Medicine,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
xrsyj1tc,David Bishop-Bailey,Analysing the eosinophil cationic protein - a clue to the function of the eosinophil granulocyte,cc-by,2011-01-14,Respiratory Research,3215.7175,108,5724,Royal Veterinary College,Biology,Royal Veterinary College,39270.71,GB,education,660580,Medicine,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
xrsyj1tc,Jonas Bystrom,Analysing the eosinophil cationic protein - a clue to the function of the eosinophil granulocyte,cc-by,2011-01-14,Respiratory Research,2023.8069,57,1795,Queen Mary University of London,Biology,Queen Mary University of London,149990.34,GB,education,5151064,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Chiara Porro,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,1608.1733,82,1342,University of Foggia,Biology,University of Foggia,32892.08,IT,education,521249,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Teresa Trotta,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,1485.7494,54,1298,University of Foggia,Biology,University of Foggia,32892.08,IT,education,521249,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Stefano Castellani,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,1220.249,81,850,University of Foggia,Biology,University of Foggia,32892.08,IT,education,521249,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Sante Di Gioia,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,1827.4948,93,1096,University of Foggia,Biology,University of Foggia,32892.08,IT,education,521249,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Massimo Conese,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,3325.005,245,4330,University of Foggia,Biology,University of Foggia,32892.08,IT,education,521249,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
c8uvemh0,Silvia Lepore,Isolation and characterization of microparticles in sputum from cystic fibrosis patients,cc-by,2010-07-09,Respiratory Research,664.9861,27,247,Centro di Riferimento Oncologico della Basilicata,Biology,Centro di Riferimento Oncologico della Basilicata,25842.316,IT,healthcare,49819,Medicine,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
ft5wl70x,Eva Kriegova,Involvement of microRNAs in physiological and pathological processes in the lung,cc-by,2010-11-23,Respiratory Research,1867.2502,156,1354,"Palacký University, Olomouc",Medicine,,,,,,,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
xrsyj1tc,Kawa Amin,Analysing the eosinophil cationic protein - a clue to the function of the eosinophil granulocyte,cc-by,2011-01-14,Respiratory Research,1782.7906,60,1698,University of Sulaymaniyah,Medicine,University of Sulaymaniyah,9770.27,IQ,education,39638,Biology,"['1465-993X', '1465-9921']",Respiratory Research,Springer Science+Business Media,14000.316,115167,Medicine
ip32y0j5,Sean A Diehl,Generation of Human Antigen-Specific Monoclonal IgM Antibodies Using Vaccinated “Human Immune System” Mice,cc-by,2010-10-04,PLoS One,2378.744,76,3518,University of Vermont,Medicine,University of Vermont,64095.375,US,education,2829240,Biology,,,,,,
m4sp9sjn,David T Curiel,HIV Antigen Incorporation within Adenovirus Hexon Hypervariable 2 for a Novel HIV Vaccine Approach,cc-by,2010-07-27,PLoS One,5706.3687,1069,21252,Washington University in St. Louis,Biology,,,,,,,,,,,,
pr9i9swk,Heinz Feldmann,Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,cc-by,2008-10-29,PLoS One,5658.8306,602,18503,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,141892.61,US,facility,4216569,Biology,,,,,,
tfcerilc,Martha Nason,Multivalent HA DNA Vaccination Protects against Highly Pathogenic H5N1 Avian Influenza Infection in Chickens and Mice,cc0,2008-06-18,PLoS One,4883.7793,155,12084,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,141892.61,US,facility,4216569,Biology,,,,,,
tfcerilc,Martha Nason,Multivalent HA DNA Vaccination Protects against Highly Pathogenic H5N1 Avian Influenza Infection in Chickens and Mice,cc0,2008-06-18,PLoS One,4883.7793,155,12084,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,141892.61,US,facility,4216569,Biology,,,,,,
6wu024ng,Martha Nason,"Comparative Efficacy of Hemagglutinin, Nucleoprotein, and Matrix 2 Protein Gene-Based Vaccination against H5N1 Influenza in Mouse and Ferret",cc0,2010-03-23,PLoS One,4883.7793,155,12084,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,141892.61,US,facility,4216569,Biology,,,,,,
6wu024ng,Martha Nason,"Comparative Efficacy of Hemagglutinin, Nucleoprotein, and Matrix 2 Protein Gene-Based Vaccination against H5N1 Influenza in Mouse and Ferret",cc0,2010-03-23,PLoS One,4883.7793,155,12084,National Institute of Allergy and Infectious Diseases,Biology,National Institute of Allergy and Infectious Diseases,141892.61,US,facility,4216569,Biology,,,,,,
6wu024ng,J Patrick Gorres,"Comparative Efficacy of Hemagglutinin, Nucleoprotein, and Matrix 2 Protein Gene-Based Vaccination against H5N1 Influenza in Mouse and Ferret",cc0,2010-03-23,PLoS One,750.0732,11,280,National Institute of Allergy and Infectious Diseases,Medicine,National Institute of Allergy and Infectious Diseases,141892.61,US,facility,4216569,Biology,,,,,,
